action_number,new_accuracy,new_DR,new_DP,new_EO,new_PQP
original,0.92,0.063281745,0.01028063350930819,0.011877345064044587,0.08050732501356483
1,0.9233333333333333,0.06583944,0.0035009724923590335,0.004243757277785032,0.07973324950601757
2,0.9233333333333333,0.06455115,0.01016949152542368,0.011450381679389277,0.08022681338423532
3,0.9216666666666666,0.06630221,0.013559322033898313,0.01526717557251911,0.08061517660976847
4,0.925,0.06548022,0.006779661016949157,0.007633587786259555,0.0798411011022212
5,0.9233333333333333,0.06502326,0.0035009724923590335,0.004243757277785032,0.07973324950601757
6,0.9283333333333333,0.058128215,0.0,0.0,0.07907752153375935
7,0.9283333333333333,0.057089914,0.0,0.0,0.07907752153375935
8,0.925,0.060460314,0.00011114198388439966,0.000426963384655199,0.07935016111707838
9,0.925,0.060949992,0.00011114198388439966,0.000426963384655199,0.07935016111707838
10,0.925,0.06457705,0.006779661016949157,0.007633587786259555,0.0798411011022212
11,0.9266666666666666,0.061043687,0.003389830508474523,0.003816793893129722,0.07945801271328201
12,0.925,0.06318506,0.006779661016949157,0.007633587786259555,0.0798411011022212
13,0.9266666666666666,0.06296228,0.003389830508474523,0.003816793893129722,0.07945801271328201
14,0.9233333333333333,0.05859116,0.0035009724923590335,0.004243757277785032,0.07973324950601757
15,0.925,0.05736147,0.006779661016949157,0.007633587786259555,0.0798411011022212
16,0.9283333333333333,0.060989883,0.0,0.0,0.07907752153375935
17,0.9233333333333333,0.056715775,0.0035009724923590335,0.004243757277785032,0.07973324950601757
18,0.925,0.056545664,0.00011114198388439966,0.000426963384655199,0.07935016111707838
19,0.925,0.056352604,0.00011114198388439966,0.000426963384655199,0.07935016111707838
20,0.925,0.06023855,0.00011114198388439966,0.000426963384655199,0.07935016111707838
21,0.9266666666666666,0.055940654,0.003389830508474523,0.003816793893129722,0.07945801271328201
22,0.925,0.061153375,0.006779661016949157,0.007633587786259555,0.0798411011022212
23,0.9233333333333333,0.05528094,0.01016949152542368,0.011450381679389277,0.08022681338423532
24,0.925,0.055433568,0.006779661016949157,0.007633587786259555,0.0798411011022212
25,0.9266666666666666,0.057991512,0.003389830508474523,0.003816793893129722,0.07945801271328201
26,0.9266666666666666,0.056172613,0.003389830508474523,0.003816793893129722,0.07945801271328201
27,0.925,0.0601287,0.006779661016949157,0.007633587786259555,0.0798411011022212
28,0.925,0.058919538,0.006779661016949157,0.007633587786259555,0.0798411011022212
29,0.9283333333333333,0.055595104,0.0,0.0,0.07907752153375935
30,0.9283333333333333,0.054660548,0.0,0.0,0.07907752153375935
31,0.925,0.056119066,0.006779661016949157,0.007633587786259555,0.0798411011022212
32,0.9266666666666666,0.051229592,0.003389830508474523,0.003816793893129722,0.07945801271328201
33,0.9283333333333333,0.05376699,0.0,0.0,0.07907752153375935
34,0.9266666666666666,0.05574739,0.003389830508474523,0.003816793893129722,0.07945801271328201
35,0.9266666666666666,0.057855383,0.003389830508474523,0.003816793893129722,0.07945801271328201
36,0.925,0.054415308,0.006779661016949157,0.007633587786259555,0.0798411011022212
37,0.9283333333333333,0.055603754,0.0,0.0,0.07907752153375935
38,0.9283333333333333,0.053282425,0.0,0.0,0.07907752153375935
39,0.9266666666666666,0.060229722,0.003389830508474523,0.003816793893129722,0.07945801271328201
40,0.9266666666666666,0.0543558,0.003389830508474523,0.003816793893129722,0.07945801271328201
41,0.9283333333333333,0.056874033,0.0,0.0,0.07907752153375935
42,0.925,0.058224563,0.006779661016949157,0.007633587786259555,0.0798411011022212
43,0.9283333333333333,0.051621143,0.0,0.0,0.07907752153375935
44,0.9266666666666666,0.055012193,0.003389830508474523,0.003816793893129722,0.07945801271328201
45,0.9283333333333333,0.05772919,0.0,0.0,0.07907752153375935
46,0.9283333333333333,0.055636548,0.0,0.0,0.07907752153375935
47,0.9266666666666666,0.05332131,0.003389830508474523,0.003816793893129722,0.07945801271328201
48,0.9283333333333333,0.05339077,0.0,0.0,0.07907752153375935
49,0.9283333333333333,0.05339077,0.0,0.0,0.07907752153375935
50,0.925,0.05822269,0.006779661016949157,0.007633587786259555,0.0798411011022212
51,0.9283333333333333,0.056223463,0.0,0.0,0.07907752153375935
52,0.925,0.05231479,0.006779661016949157,0.007633587786259555,0.0798411011022212
53,0.925,0.053655967,0.006779661016949157,0.007633587786259555,0.0798411011022212
54,0.9266666666666666,0.05441841,0.003389830508474523,0.003816793893129722,0.07945801271328201
55,0.9266666666666666,0.057664134,0.01016949152542368,0.007633587786259555,0.07680215584998873
56,0.9266666666666666,0.05238306,0.003389830508474523,0.003816793893129722,0.07945801271328201
57,0.9266666666666666,0.052851353,0.003389830508474523,0.003816793893129722,0.07945801271328201
58,0.925,0.054827943,0.006779661016949157,0.007633587786259555,0.0798411011022212
59,0.9283333333333333,0.051551647,0.0,0.0,0.07907752153375935
60,0.9283333333333333,0.05155169,0.0,0.0,0.07907752153375935
61,0.925,0.05168189,0.006779661016949157,0.007633587786259555,0.0798411011022212
62,0.9216666666666666,0.05392341,0.013559322033898313,0.01526717557251911,0.08061517660976847
63,0.9233333333333333,0.051217586,0.01016949152542368,0.011450381679389277,0.08022681338423532
64,0.9283333333333333,0.05376906,0.0,0.0,0.07907752153375935
65,0.9266666666666666,0.04947768,0.01016949152542368,0.007633587786259555,0.07680215584998873
66,0.9266666666666666,0.049477514,0.01016949152542368,0.007633587786259555,0.07680215584998873
67,0.9266666666666666,0.04947558,0.01016949152542368,0.007633587786259555,0.07680215584998873
68,0.9216666666666666,0.05744557,0.013559322033898313,0.01526717557251911,0.08061517660976847
69,0.9233333333333333,0.051473696,0.01016949152542368,0.011450381679389277,0.08022681338423532
70,0.9233333333333333,0.054679427,0.01016949152542368,0.011450381679389277,0.08022681338423532
71,0.925,0.050296966,0.006779661016949157,0.007633587786259555,0.0798411011022212
72,0.9266666666666666,0.05065328,0.003389830508474523,0.003816793893129722,0.07945801271328201
73,0.9283333333333333,0.051748652,0.006779661016949157,0.003816793893129722,0.0764281318189447
74,0.9266666666666666,0.049231716,0.01016949152542368,0.007633587786259555,0.07680215584998873
75,0.925,0.052377,0.013559322033898313,0.011450381679389277,0.07717875049292999
76,0.9233333333333333,0.050650787,0.016949152542372836,0.01526717557251911,0.07755794234030522
77,0.9233333333333333,0.04793888,0.016949152542372836,0.01526717557251911,0.07755794234030522
78,0.925,0.054747626,0.013559322033898313,0.011450381679389277,0.07717875049292999
79,0.9233333333333333,0.05406341,0.016949152542372836,0.01526717557251911,0.07755794234030522
80,0.9233333333333333,0.051997505,0.016949152542372836,0.01526717557251911,0.07755794234030522
81,0.9266666666666666,0.05258593,0.01016949152542368,0.007633587786259555,0.07680215584998873
82,0.925,0.04906301,0.013559322033898313,0.011450381679389277,0.07717875049292999
83,0.9233333333333333,0.051828284,0.016949152542372836,0.01526717557251911,0.07755794234030522
84,0.9233333333333333,0.051828284,0.016949152542372836,0.01526717557251911,0.07755794234030522
85,0.9216666666666666,0.049152683,0.02033898305084747,0.01908396946564883,0.07793975835271427
86,0.9233333333333333,0.054228973,0.016949152542372836,0.01526717557251911,0.07755794234030522
87,0.9233333333333333,0.054744836,0.016949152542372836,0.01526717557251911,0.07755794234030522
88,0.9266666666666666,0.055056114,0.01016949152542368,0.007633587786259555,0.07680215584998873
89,0.9216666666666666,0.05062456,0.02033898305084747,0.01908396946564883,0.07793975835271427
90,0.9233333333333333,0.048665855,0.016949152542372836,0.01526717557251911,0.07755794234030522
91,0.9266666666666666,0.05013469,0.01016949152542368,0.007633587786259555,0.07680215584998873
92,0.925,0.049398188,0.013559322033898313,0.011450381679389277,0.07717875049292999
93,0.9233333333333333,0.04833315,0.016949152542372836,0.01526717557251911,0.07755794234030522
94,0.9233333333333333,0.047923,0.016949152542372836,0.01526717557251911,0.07755794234030522
95,0.9216666666666666,0.04453929,0.02033898305084747,0.01908396946564883,0.07793975835271427
96,0.9233333333333333,0.052192762,0.016949152542372836,0.01526717557251911,0.07755794234030522
97,0.925,0.049047425,0.013559322033898313,0.011450381679389277,0.07717875049292999
98,0.925,0.049047187,0.013559322033898313,0.011450381679389277,0.07717875049292999
99,0.9233333333333333,0.05096361,0.016949152542372836,0.01526717557251911,0.07755794234030522
100,0.9233333333333333,0.050963685,0.016949152542372836,0.01526717557251911,0.07755794234030522
101,0.9233333333333333,0.05136705,0.016949152542372836,0.01526717557251911,0.07755794234030522
102,0.925,0.050475672,0.013559322033898313,0.011450381679389277,0.07717875049292999
103,0.9233333333333333,0.052691028,0.016949152542372836,0.01526717557251911,0.07755794234030522
104,0.9233333333333333,0.046933472,0.01016949152542368,0.011450381679389277,0.08022681338423532
105,0.9216666666666666,0.046750706,0.013559322033898313,0.01526717557251911,0.08061517660976847
106,0.9216666666666666,0.046750534,0.013559322033898313,0.01526717557251911,0.08061517660976847
107,0.9283333333333333,0.05022746,0.006779661016949157,0.003816793893129722,0.0764281318189447
108,0.9233333333333333,0.046857797,0.016949152542372836,0.01526717557251911,0.07755794234030522
109,0.9233333333333333,0.05111465,0.01016949152542368,0.011450381679389277,0.08022681338423532
110,0.9233333333333333,0.046727117,0.01016949152542368,0.011450381679389277,0.08022681338423532
111,0.92,0.05010781,0.016949152542372836,0.01908396946564883,0.08100621820237419
112,0.9233333333333333,0.046630178,0.01016949152542368,0.011450381679389277,0.08022681338423532
113,0.925,0.050107155,0.013559322033898313,0.011450381679389277,0.07717875049292999
114,0.9233333333333333,0.05362419,0.01016949152542368,0.011450381679389277,0.08022681338423532
115,0.9216666666666666,0.050154503,0.013559322033898313,0.01526717557251911,0.08061517660976847
116,0.92,0.049540903,0.016949152542372836,0.01908396946564883,0.08100621820237419
117,0.9233333333333333,0.050721403,0.01016949152542368,0.011450381679389277,0.08022681338423532
118,0.9216666666666666,0.046969634,0.013559322033898313,0.01526717557251911,0.08061517660976847
119,0.925,0.050130628,0.013559322033898313,0.011450381679389277,0.07717875049292999
120,0.925,0.055237196,0.006779661016949157,0.007633587786259555,0.0798411011022212
121,0.9233333333333333,0.051159892,0.016949152542372836,0.01526717557251911,0.07755794234030522
122,0.92,0.050031364,0.016949152542372836,0.01908396946564883,0.08100621820237419
123,0.9216666666666666,0.049770456,0.02033898305084747,0.01908396946564883,0.07793975835271427
124,0.9216666666666666,0.051981296,0.013559322033898313,0.01526717557251911,0.08061517660976847
125,0.925,0.051277097,0.006779661016949157,0.007633587786259555,0.0798411011022212
126,0.9233333333333333,0.048313733,0.01016949152542368,0.011450381679389277,0.08022681338423532
127,0.925,0.05006255,0.006779661016949157,0.007633587786259555,0.0798411011022212
128,0.925,0.049054056,0.013559322033898313,0.011450381679389277,0.07717875049292999
129,0.925,0.04905343,0.013559322033898313,0.011450381679389277,0.07717875049292999
130,0.9216666666666666,0.052510053,0.02033898305084747,0.01908396946564883,0.07793975835271427
131,0.9216666666666666,0.048835654,0.02033898305084747,0.01908396946564883,0.07793975835271427
132,0.925,0.051663004,0.006779661016949157,0.007633587786259555,0.0798411011022212
133,0.9216666666666666,0.051788762,0.013559322033898313,0.01526717557251911,0.08061517660976847
134,0.9216666666666666,0.048711192,0.013559322033898313,0.01526717557251911,0.08061517660976847
135,0.9216666666666666,0.049001344,0.013559322033898313,0.01526717557251911,0.08061517660976847
136,0.92,0.05255701,0.016949152542372836,0.01908396946564883,0.08100621820237419
137,0.92,0.05255701,0.016949152542372836,0.01908396946564883,0.08100621820237419
138,0.9216666666666666,0.05253164,0.013559322033898313,0.01526717557251911,0.08061517660976847
139,0.9216666666666666,0.051771045,0.013559322033898313,0.01526717557251911,0.08061517660976847
140,0.9266666666666666,0.049649283,0.003389830508474523,0.003816793893129722,0.07945801271328201
141,0.9233333333333333,0.051154822,0.01016949152542368,0.011450381679389277,0.08022681338423532
142,0.925,0.052197296,0.013559322033898313,0.011450381679389277,0.07717875049292999
143,0.925,0.052197337,0.013559322033898313,0.011450381679389277,0.07717875049292999
144,0.9283333333333333,0.04952518,0.006779661016949157,0.003816793893129722,0.0764281318189447
145,0.925,0.048012845,0.006779661016949157,0.007633587786259555,0.0798411011022212
146,0.925,0.048012845,0.006779661016949157,0.007633587786259555,0.0798411011022212
147,0.9283333333333333,0.05028103,0.006779661016949157,0.003816793893129722,0.0764281318189447
148,0.9283333333333333,0.050215818,0.006779661016949157,0.003816793893129722,0.0764281318189447
149,0.93,0.05060325,0.003389830508474523,0.0,0.07605665216906432
150,0.925,0.05038739,0.006779661016949157,0.007633587786259555,0.0798411011022212
151,0.925,0.05060843,0.013559322033898313,0.011450381679389277,0.07717875049292999
152,0.9216666666666666,0.049246423,0.013559322033898313,0.01526717557251911,0.08061517660976847
153,0.9233333333333333,0.049070574,0.01016949152542368,0.011450381679389277,0.08022681338423532
154,0.9233333333333333,0.04907052,0.01016949152542368,0.011450381679389277,0.08022681338423532
155,0.925,0.044727232,0.006779661016949157,0.007633587786259555,0.0798411011022212
156,0.9283333333333333,0.046870373,0.0,0.0,0.07907752153375935
157,0.9266666666666666,0.048814394,0.01016949152542368,0.007633587786259555,0.07680215584998873
158,0.925,0.048138205,0.006779661016949157,0.007633587786259555,0.0798411011022212
159,0.925,0.048138205,0.006779661016949157,0.007633587786259555,0.0798411011022212
160,0.9266666666666666,0.044010714,0.003389830508474523,0.003816793893129722,0.07945801271328201
161,0.9266666666666666,0.04932478,0.003389830508474523,0.003816793893129722,0.07945801271328201
162,0.925,0.051287275,0.006779661016949157,0.007633587786259555,0.0798411011022212
163,0.9283333333333333,0.045351874,0.0,0.0,0.07907752153375935
164,0.9283333333333333,0.044716064,0.0,0.0,0.07907752153375935
165,0.925,0.04532699,0.006779661016949157,0.007633587786259555,0.0798411011022212
166,0.93,0.04712892,0.003389830508474523,0.0,0.07605665216906432
167,0.9233333333333333,0.045764826,0.01016949152542368,0.011450381679389277,0.08022681338423532
168,0.9216666666666666,0.051848628,0.013559322033898313,0.01526717557251911,0.08061517660976847
169,0.9216666666666666,0.051848534,0.013559322033898313,0.01526717557251911,0.08061517660976847
170,0.9266666666666666,0.044861045,0.003389830508474523,0.003816793893129722,0.07945801271328201
171,0.9233333333333333,0.0463651,0.01016949152542368,0.011450381679389277,0.08022681338423532
172,0.925,0.046245623,0.006779661016949157,0.007633587786259555,0.0798411011022212
173,0.925,0.04318815,0.006779661016949157,0.007633587786259555,0.0798411011022212
174,0.9283333333333333,0.044717755,0.0,0.0,0.07907752153375935
175,0.9266666666666666,0.04694775,0.003389830508474523,0.003816793893129722,0.07945801271328201
176,0.925,0.046220034,0.006779661016949157,0.007633587786259555,0.0798411011022212
177,0.925,0.047311556,0.006779661016949157,0.007633587786259555,0.0798411011022212
178,0.9216666666666666,0.045542065,0.013559322033898313,0.01526717557251911,0.08061517660976847
179,0.9216666666666666,0.046526138,0.013559322033898313,0.01526717557251911,0.08061517660976847
180,0.9216666666666666,0.049540445,0.013559322033898313,0.01526717557251911,0.08061517660976847
181,0.925,0.048915043,0.006779661016949157,0.007633587786259555,0.0798411011022212
182,0.9216666666666666,0.050411988,0.006890803000833556,0.008060551170914754,0.08011896178803168
183,0.925,0.049406473,0.006779661016949157,0.007633587786259555,0.0798411011022212
184,0.9183333333333333,0.04897737,0.013670464017782713,0.01569413895717431,0.08089836660617056
185,0.9266666666666666,0.044418592,0.003389830508474523,0.003816793893129722,0.07945801271328201
186,0.9216666666666666,0.0485928,0.006890803000833556,0.008060551170914754,0.08011896178803168
187,0.9233333333333333,0.046390437,0.01016949152542368,0.011450381679389277,0.08022681338423532
188,0.9283333333333333,0.045597125,0.0,0.0,0.07907752153375935
189,0.9283333333333333,0.04559671,0.0,0.0,0.07907752153375935
190,0.9266666666666666,0.04639346,0.003389830508474523,0.003816793893129722,0.07945801271328201
191,0.9266666666666666,0.05023784,0.003389830508474523,0.003816793893129722,0.07945801271328201
192,0.9216666666666666,0.046363145,0.013559322033898313,0.01526717557251911,0.08061517660976847
193,0.9233333333333333,0.045743987,0.01016949152542368,0.011450381679389277,0.08022681338423532
194,0.9233333333333333,0.0478561,0.01016949152542368,0.011450381679389277,0.08022681338423532
195,0.9233333333333333,0.0478561,0.01016949152542368,0.011450381679389277,0.08022681338423532
196,0.925,0.045225848,0.006779661016949157,0.007633587786259555,0.0798411011022212
197,0.925,0.045225848,0.006779661016949157,0.007633587786259555,0.0798411011022212
198,0.925,0.045225848,0.006779661016949157,0.007633587786259555,0.0798411011022212
199,0.9233333333333333,0.04724866,0.01016949152542368,0.011450381679389277,0.08022681338423532
200,0.9233333333333333,0.047248296,0.01016949152542368,0.011450381679389277,0.08022681338423532
201,0.9266666666666666,0.043207683,0.003389830508474523,0.003816793893129722,0.07945801271328201
202,0.9233333333333333,0.04368876,0.01016949152542368,0.011450381679389277,0.08022681338423532
203,0.9233333333333333,0.043689027,0.01016949152542368,0.011450381679389277,0.08022681338423532
204,0.9233333333333333,0.043689027,0.01016949152542368,0.011450381679389277,0.08022681338423532
205,0.925,0.04633482,0.006779661016949157,0.007633587786259555,0.0798411011022212
206,0.9266666666666666,0.041649997,0.01016949152542368,0.007633587786259555,0.07680215584998873
207,0.925,0.04503043,0.006779661016949157,0.007633587786259555,0.0798411011022212
208,0.9266666666666666,0.047279608,0.01016949152542368,0.007633587786259555,0.07680215584998873
209,0.925,0.046521604,0.013559322033898313,0.011450381679389277,0.07717875049292999
210,0.9283333333333333,0.04590945,0.006779661016949157,0.003816793893129722,0.0764281318189447
211,0.9266666666666666,0.04735461,0.0035009724923590335,0.000426963384655199,0.07632028022274107
212,0.9266666666666666,0.04683169,0.0035009724923590335,0.000426963384655199,0.07632028022274107
213,0.9266666666666666,0.048029773,0.0035009724923590335,0.000426963384655199,0.07632028022274107
214,0.9266666666666666,0.045610327,0.01016949152542368,0.007633587786259555,0.07680215584998873
215,0.925,0.045684148,0.013559322033898313,0.011450381679389277,0.07717875049292999
216,0.9266666666666666,0.04770978,0.01016949152542368,0.007633587786259555,0.07680215584998873
217,0.925,0.047997784,0.013559322033898313,0.011450381679389277,0.07717875049292999
218,0.925,0.047997594,0.013559322033898313,0.011450381679389277,0.07717875049292999
219,0.925,0.047997486,0.013559322033898313,0.011450381679389277,0.07717875049292999
220,0.925,0.047997486,0.013559322033898313,0.011450381679389277,0.07717875049292999
221,0.925,0.047991022,0.013559322033898313,0.011450381679389277,0.07717875049292999
222,0.925,0.045975603,0.006779661016949157,0.007633587786259555,0.0798411011022212
223,0.925,0.049255423,0.013559322033898313,0.011450381679389277,0.07717875049292999
224,0.9266666666666666,0.04745936,0.01016949152542368,0.007633587786259555,0.07680215584998873
225,0.9266666666666666,0.047770616,0.003389830508474523,0.003816793893129722,0.07945801271328201
226,0.9233333333333333,0.047737762,0.016949152542372836,0.01526717557251911,0.07755794234030522
227,0.9266666666666666,0.044113565,0.01016949152542368,0.007633587786259555,0.07680215584998873
228,0.9266666666666666,0.044113565,0.01016949152542368,0.007633587786259555,0.07680215584998873
229,0.925,0.046752404,0.013559322033898313,0.011450381679389277,0.07717875049292999
230,0.9216666666666666,0.047071833,0.02033898305084747,0.01908396946564883,0.07793975835271427
231,0.9283333333333333,0.04919791,0.006779661016949157,0.003816793893129722,0.0764281318189447
232,0.925,0.04580946,0.006779661016949157,0.007633587786259555,0.0798411011022212
233,0.925,0.045840874,0.006779661016949157,0.007633587786259555,0.0798411011022212
234,0.9233333333333333,0.046780568,0.016949152542372836,0.01526717557251911,0.07755794234030522
235,0.9266666666666666,0.04751381,0.01016949152542368,0.007633587786259555,0.07680215584998873
236,0.9233333333333333,0.046804424,0.01016949152542368,0.011450381679389277,0.08022681338423532
237,0.9283333333333333,0.049400542,0.006779661016949157,0.003816793893129722,0.0764281318189447
238,0.925,0.05059826,0.013559322033898313,0.011450381679389277,0.07717875049292999
239,0.9266666666666666,0.045801755,0.003389830508474523,0.003816793893129722,0.07945801271328201
240,0.925,0.04861586,0.006779661016949157,0.007633587786259555,0.0798411011022212
241,0.925,0.04833812,0.006779661016949157,0.007633587786259555,0.0798411011022212
242,0.925,0.04833812,0.006779661016949157,0.007633587786259555,0.0798411011022212
243,0.925,0.04235271,0.006779661016949157,0.007633587786259555,0.0798411011022212
244,0.9233333333333333,0.04536851,0.01016949152542368,0.011450381679389277,0.08022681338423532
245,0.925,0.045007672,0.006779661016949157,0.007633587786259555,0.0798411011022212
246,0.9233333333333333,0.0466856,0.01016949152542368,0.011450381679389277,0.08022681338423532
247,0.9233333333333333,0.043420665,0.0035009724923590335,0.004243757277785032,0.07973324950601757
248,0.9266666666666666,0.043082763,0.003389830508474523,0.003816793893129722,0.07945801271328201
249,0.9266666666666666,0.043082763,0.003389830508474523,0.003816793893129722,0.07945801271328201
250,0.92,0.042038962,0.016949152542372836,0.01908396946564883,0.08100621820237419
251,0.9183333333333333,0.043728452,0.02033898305084747,0.022900763358778664,0.08139996596517096
252,0.9183333333333333,0.043728217,0.02033898305084747,0.022900763358778664,0.08139996596517096
253,0.925,0.0406035,0.006779661016949157,0.007633587786259555,0.0798411011022212
254,0.9233333333333333,0.042180218,0.01016949152542368,0.011450381679389277,0.08022681338423532
255,0.9233333333333333,0.042180657,0.01016949152542368,0.011450381679389277,0.08022681338423532
256,0.9266666666666666,0.042587236,0.003389830508474523,0.003816793893129722,0.07945801271328201
257,0.9266666666666666,0.04556392,0.003389830508474523,0.003816793893129722,0.07945801271328201
258,0.9266666666666666,0.046146777,0.01016949152542368,0.007633587786259555,0.07680215584998873
259,0.9233333333333333,0.044485927,0.01016949152542368,0.011450381679389277,0.08022681338423532
260,0.9233333333333333,0.044485766,0.01016949152542368,0.011450381679389277,0.08022681338423532
261,0.925,0.04225284,0.006779661016949157,0.007633587786259555,0.0798411011022212
262,0.925,0.045147896,0.006779661016949157,0.007633587786259555,0.0798411011022212
263,0.925,0.044978783,0.006779661016949157,0.007633587786259555,0.0798411011022212
264,0.9233333333333333,0.04367747,0.01016949152542368,0.011450381679389277,0.08022681338423532
265,0.925,0.042699914,0.006779661016949157,0.007633587786259555,0.0798411011022212
266,0.9233333333333333,0.044453677,0.01016949152542368,0.011450381679389277,0.08022681338423532
267,0.9233333333333333,0.04348897,0.01016949152542368,0.011450381679389277,0.08022681338423532
268,0.9233333333333333,0.042401224,0.01016949152542368,0.011450381679389277,0.08022681338423532
269,0.9266666666666666,0.044118654,0.003389830508474523,0.003816793893129722,0.07945801271328201
270,0.925,0.045667853,0.006779661016949157,0.007633587786259555,0.0798411011022212
271,0.9233333333333333,0.043090165,0.01016949152542368,0.011450381679389277,0.08022681338423532
272,0.9233333333333333,0.04308898,0.01016949152542368,0.011450381679389277,0.08022681338423532
273,0.9233333333333333,0.04308874,0.01016949152542368,0.011450381679389277,0.08022681338423532
274,0.925,0.042606317,0.006779661016949157,0.007633587786259555,0.0798411011022212
275,0.9216666666666666,0.041079294,0.013559322033898313,0.01526717557251911,0.08061517660976847
276,0.925,0.044375237,0.006779661016949157,0.007633587786259555,0.0798411011022212
